"","participant_id","project_code","project","survey_language","country","institute_code","institution","setting","participant_code..original.data.","condition","greencar","greensoap","greendishwasher","race","recoded_race","nationality","original_gender","gender","original_age","age","RorD","LiborCon","new_condition","total","Groups.New","US_or_other","year"
"145",868,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"no story",0,1,1,NA,"Native Hawaiian or Pacific Islander",NA,"female","Female","18",18,NA,"Conservative","Control",2,0,"USA","2018"
"146",870,20,"#18-10","English","USA",16,"Brigham Young University-Idaho","Lab",NA,"status story",1,1,1,NA,"Hispanic or Latino",NA,"male","Male","18",18,NA,"Conservative","Status",3,0,"USA","2018"
"147",887,1,"#18-17","English","USA",1,"Adams State University","Lab","14","control story",0,0,0,"White","White",NA,"Male","Male","18",18,NA,"Conservative","Control",0,0,"USA","2018"
"148",890,1,"#18-17","English","USA",1,"Adams State University","Lab","17","control story",1,1,1,"White","White",NA,"Male","Male","18",18,NA,"Conservative","Control",3,0,"USA","2018"
"149",892,1,"#18-17","English","USA",1,"Adams State University","Lab","19","control story",0,1,0,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Control",1,0,"USA","2018"
"150",896,1,"#18-17","English","USA",1,"Adams State University","Lab","23","control story",1,0,1,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Control",2,0,"USA","2018"
"151",898,1,"#18-17","English","USA",1,"Adams State University","Lab","25","control story",0,0,0,"White","White",NA,"Female","Female","18",18,NA,"Conservative","Control",0,0,"USA","2018"
"152",899,1,"#18-17","English","USA",1,"Adams State University","Lab","26","control story",1,0,0,"other","Other",NA,"Female","Female","18",18,NA,NA,"Control",1,0,"USA","2018"
"153",912,1,"#18-17","English","USA",1,"Adams State University","Lab","39","status story",0,0,0,"Black","Black or African American",NA,"Male","Male","18",18,"Democrat","Conservative","Status",0,0,"USA","2018"
"154",914,1,"#18-17","English","USA",1,"Adams State University","Lab","41","status story",1,0,0,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Status",1,0,"USA","2018"
"155",915,1,"#18-17","English","USA",1,"Adams State University","Lab","42","status story",1,0,0,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Status",1,0,"USA","2018"
"156",919,1,"#18-17","English","USA",1,"Adams State University","Lab","46","status story",0,0,0,"Black","Black or African American",NA,"Male","Male","18",18,NA,"Liberal","Status",0,0,"USA","2018"
"157",920,1,"#18-17","English","USA",1,"Adams State University","Lab","47","status story",0,1,0,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Status",1,0,"USA","2018"
"158",922,1,"#18-17","English","USA",1,"Adams State University","Lab","49","status story",0,1,1,"other","Other",NA,"Female","Female","18",18,"Democrat","Liberal","Status",2,0,"USA","2018"
"159",930,1,"#18-17","English","USA",1,"Adams State University","Lab","57","status story",0,0,0,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Status",0,0,"USA","2018"
"160",932,1,"#18-17","English","USA",1,"Adams State University","Lab","59","status story",1,0,0,"White","White",NA,"Female","Female","18",18,NA,NA,"Status",1,0,"USA","2018"
"161",933,1,"#18-17","English","USA",1,"Adams State University","Lab","60","status story",0,0,0,"White","White",NA,"Male","Male","18",18,"Democrat","Conservative","Status",0,0,"USA","2018"
"162",936,1,"#18-17","English","USA",1,"Adams State University","Lab","63","status story",1,0,0,"White","White",NA,"Male","Male","18",18,NA,"Conservative","Status",1,0,"USA","2018"
"163",937,1,"#18-17","English","USA",1,"Adams State University","Lab","64","status story",0,0,1,"White","White",NA,"Male","Male","18",18,NA,NA,"Status",1,0,"USA","2018"
"164",939,1,"#18-17","English","USA",1,"Adams State University","Lab","66","status story",0,1,1,"White","White",NA,"Male","Male","18",18,"Democrat","Liberal","Status",2,0,"USA","2018"
"165",940,1,"#18-17","English","USA",1,"Adams State University","Lab","67","status story",0,1,0,"White","White",NA,"Female","Female","18",18,"Democrat","Liberal","Status",1,0,"USA","2018"
"166",950,1,"#18-17","English","USA",1,"Adams State University","Lab","77","control story",0,0,0,"other","Other",NA,"Female","Female","18",18,"Republican","Liberal","Control",0,0,"USA","2018"
"167",951,1,"#18-17","English","USA",1,"Adams State University","Lab","78","control story",0,0,1,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Control",1,0,"USA","2018"
"168",952,1,"#18-17","English","USA",1,"Adams State University","Lab","79","control story",0,0,1,"White","White",NA,"Male","Male","18",18,NA,"Liberal","Control",1,0,"USA","2018"
"169",956,1,"#18-17","English","USA",1,"Adams State University","Lab","83","control story",0,1,0,"Black","Black or African American",NA,"Male","Male","18",18,"Democrat","Liberal","Control",1,0,"USA","2018"
"170",960,1,"#18-17","English","USA",1,"Adams State University","Lab","87","control story",1,1,1,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Control",3,0,"USA","2018"
"171",961,1,"#18-17","English","USA",1,"Adams State University","Lab","88","control story",1,0,1,"Black","Black or African American",NA,"Female","Female","18",18,"Democrat","Conservative","Control",2,0,"USA","2018"
"172",969,1,"#18-17","English","USA",1,"Adams State University","Lab","96","status story",0,1,1,"White","White",NA,"Male","Male","18",18,NA,"Conservative","Status",2,0,"USA","2018"
"173",975,1,"#18-17","English","USA",1,"Adams State University","Lab","102","status story",1,0,0,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Status",1,0,"USA","2018"
"174",1023,11,"#18-20","English","USA",2,"Moravian","Online","R_OPPljIoOYBppVhT","no story",1,1,0,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",2,1,"USA","2018"
"175",1031,11,"#18-20","English","USA",2,"Moravian","Online","R_2qDHrObQS1giAR1","no story",0,1,1,"black","Black or African American",NA,"Female","Female","18",18,NA,NA,"Control",2,1,"USA","2018"
"176",1040,11,"#18-20","English","USA",2,"Moravian","Online","R_2bWdKaiD524Pd5g","control story",1,1,0,"white","White",NA,"Male","Male","18",18,NA,NA,"Control",2,1,"USA","2018"
"177",1065,11,"#18-20","English","USA",2,"Moravian","Online","R_2xS0m2H7uXr0dGI","control story",0,0,0,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",0,1,"USA","2018"
"178",1099,11,"#18-20","English","USA",2,"Moravian","Online","R_3huo1dIcxKBgPq0","status story",1,0,1,"black","Black or African American",NA,"Male","Male","18",18,NA,NA,"Status",2,1,"USA","2018"
"179",1116,11,"#18-20","English","USA",2,"Moravian","Online","R_3KBoEgMnSlvb91U","control story",0,1,0,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",1,1,"USA","2018"
"180",1145,11,"#18-20","English","USA",2,"Moravian","Online","R_DtWOteeSJR7665P","status story",0,1,1,"white","White",NA,"Male","Male","18",18,NA,NA,"Status",2,1,"USA","2018"
"181",1156,11,"#18-20","English","USA",2,"Moravian","Online","R_3Etz27zL8KPnybf","no story",0,1,0,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",1,1,"USA","2018"
"182",1276,11,"#18-20","English","USA",2,"Moravian","Online","R_2fvOfR6hd72y4yA","status story",1,0,0,"white","White",NA,"Male","Male","18",18,NA,NA,"Status",1,1,"USA","2018"
"183",1293,11,"#18-20","English","USA",2,"Moravian","Online","R_33EyEe5auFTy8b8","no story",1,0,0,"white","White",NA,"Male","Male","18",18,NA,NA,"Control",1,1,"USA","2018"
"184",1295,11,"#18-20","English","USA",2,"Moravian","Online","R_1obR3XQfscvPCs7","status story",0,0,1,"white","White",NA,"Male","Male","18",18,NA,NA,"Status",1,1,"USA","2018"
"185",1305,11,"#18-20","English","USA",2,"Moravian","Online","R_2XbwATxBP5pd550","no story",0,1,1,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",2,1,"USA","2018"
"186",1307,11,"#18-20","English","USA",2,"Moravian","Online","R_1r9tEBDNv9WBOZS","no story",0,1,0,"white","White",NA,"Female","Female","18",18,NA,NA,"Control",1,1,"USA","2018"
"187",1318,11,"#18-20","English","USA",2,"Moravian","Online","R_2bHjkL0hmoVGuOJ","status story",0,1,0,"other","Other",NA,"Male","Male","18",18,NA,NA,"Status",1,1,"USA","2018"
"188",1319,11,"#18-20","English","USA",2,"Moravian","Online","R_oZ6BaR6YON6RlAZ","no story",1,1,0,"other","Other",NA,"Female","Female","18",18,NA,NA,"Control",2,1,"USA","2018"
"189",1327,11,"#18-20","English","USA",2,"Moravian","Online","R_3plmpUCxscjeI2S","control story",1,0,0,"hispanic","Hispanic or Latino",NA,"Female","Female","18",18,NA,NA,"Control",1,1,"USA","2018"
"190",1380,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","no story",1,1,1,"white","White",NA,"Female","Female","18",18,NA,"Conservative","Control",3,1,"USA","2018"
"191",1427,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,0,"white","White",NA,"Male","Male","18",18,NA,"Conservative","Status",2,1,"USA","2018"
"192",1435,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,0,"white","White",NA,"Female","Female","18",18,NA,"Conservative","Status",2,1,"USA","2018"
"193",1447,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","174","control story",0,0,0,"White","White",NA,"Male","Male","18",18,NA,"Conservative","Control",0,0,"USA","2018"
"194",1458,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","185","no story",1,1,0,"White","White",NA,"Female","Female","18",18,"Republican","Liberal","Control",2,0,"USA","2018"
"195",1464,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","191","no story",0,1,1,"Hispanic/Latino","Hispanic or Latino",NA,"Female","Female","18",18,"Republican",NA,"Control",2,0,"USA","2018"
"196",1472,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","199","control story",1,0,0,"Hispanic/Latino","Hispanic or Latino",NA,"Female","Female","18",18,"Republican","Conservative","Control",1,0,"USA","2018"
"197",1473,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","200","control story",0,0,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,NA,NA,"Control",1,0,"USA","2018"
"198",1477,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","210","status story",1,0,0,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Status",1,0,"USA","2018"
"199",1480,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","213","control story",1,0,1,"White","White",NA,"Male","Male","18",18,NA,NA,"Control",2,0,"USA","2018"
"200",1482,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","215","control story",NA,1,0,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Control",NA,0,"USA","2018"
"201",1485,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","218","control story",NA,0,1,"Black/African-American","Black or African American",NA,"Male","Male","18",18,"Democrat","Liberal","Control",NA,0,"USA","2018"
"202",1487,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","226","no story",1,1,0,"White","White",NA,"Female","Female","18",18,"Republican",NA,"Control",2,0,"USA","2018"
"203",1488,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","227","no story",0,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat",NA,"Control",0,0,"USA","2018"
"204",1490,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","229","status story",0,0,1,"Black/African-American","Black or African American",NA,"Male","Male","18",18,"Democrat",NA,"Status",1,0,"USA","2018"
"205",1492,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","231","no story",1,1,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,NA,NA,"Control",3,0,"USA","2018"
"206",1493,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","232","control story",1,NA,1,"White","White",NA,"Female","Female","18",18,"Democrat",NA,"Control",NA,0,"USA","2018"
"207",1494,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","233","status story",0,0,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat",NA,"Status",1,0,"USA","2018"
"208",1495,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","234","status story",0,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,NA,NA,"Status",0,0,"USA","2018"
"209",1496,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","235","control story",0,1,1,"White","White",NA,"Female","Female","18",18,"Democrat","Liberal","Control",2,0,"USA","2018"
"210",1497,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","236","control story",0,1,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat","Liberal","Control",2,0,"USA","2018"
"211",1499,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","238","control story",0,1,1,"White","White",NA,"Female","Female","18",18,NA,"Liberal","Control",2,0,"USA","2018"
"212",1500,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","239","control story",1,1,0,"Other - Write In","Other",NA,"Female","Female","18",18,"Democrat",NA,"Control",2,0,"USA","2018"
"213",1501,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","240","control story",1,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Republican",NA,"Control",1,0,"USA","2018"
"214",1502,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","241","control story",0,1,1,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Control",2,0,"USA","2018"
"215",1503,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","242","control story",0,0,0,"White","White",NA,"Male","Male","18",18,"Republican",NA,"Control",0,0,"USA","2018"
"216",1504,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","243","status story",0,0,0,"White","White",NA,"Male","Male","18",18,"Democrat",NA,"Status",0,0,"USA","2018"
"217",1505,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","244","control story",1,1,1,"White","White",NA,"Female","Female","18",18,NA,NA,"Control",3,0,"USA","2018"
"218",1506,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","245","status story",1,0,0,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Status",1,0,"USA","2018"
"219",1507,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","247","no story",0,1,0,"White","White",NA,"Female","Female","18",18,NA,NA,"Control",1,0,"USA","2018"
"220",1510,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","250","no story",1,0,0,"Hispanic/Latino","Hispanic or Latino",NA,"Female","Female","18",18,"Republican","Conservative","Control",1,0,"USA","2018"
"221",1511,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","251","no story",1,0,0,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Control",1,0,"USA","2018"
"222",1515,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","255","status story",0,0,1,"White","White",NA,"Female","Female","18",18,"Republican",NA,"Status",1,0,"USA","2018"
"223",1516,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","256","status story",0,0,1,"White","White",NA,"Male","Male","18",18,"Republican","Conservative","Status",1,0,"USA","2018"
"224",1517,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","257","control story",0,0,0,"White","White",NA,"Female","Female","18",18,"Republican",NA,"Control",0,0,"USA","2018"
"225",1518,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","258","control story",1,0,1,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Control",2,0,"USA","2018"
"226",1521,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","261","no story",1,0,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat","Conservative","Control",2,0,"USA","2018"
"227",1523,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","263","status story",0,0,1,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat",NA,"Status",1,0,"USA","2018"
"228",1529,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","269","no story",0,1,1,"White","White",NA,"Female","Female","18",18,NA,NA,"Control",2,0,"USA","2018"
"229",1531,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","271","no story",0,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,NA,NA,"Control",0,0,"USA","2018"
"230",1532,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","272","no story",0,0,0,"White","White",NA,"Female","Female","18",18,"Republican","Conservative","Control",0,0,"USA","2018"
"231",1533,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","273","status story",1,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,"Democrat","Conservative","Status",1,0,"USA","2018"
"232",1534,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","274","control story",1,0,1,"American Indian/Alaska Native","American Indian or Alaska Native",NA,"Female","Female","18",18,NA,NA,"Control",2,0,"USA","2018"
"233",1537,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","277","control story",0,0,0,"Black/African-American","Black or African American",NA,"Female","Female","18",18,NA,NA,"Control",0,0,"USA","2018"
