participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
1496,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,235,control story,No,Yes,Yes,White,White,,Female,Female,18,18,Democrat,Liberal
1497,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,236,control story,No,Yes,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Liberal
1499,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,238,control story,No,Yes,Yes,White,White,,Female,Female,18,18,,Liberal
1500,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,239,control story,Yes,Yes,No,Other - Write In,Other,,Female,Female,18,18,Democrat,
1501,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,240,control story,Yes,No,No,Black/African-American,Black or African American,,Female,Female,18,18,Republican,
1502,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,241,control story,No,Yes,Yes,White,White,,Female,Female,18,18,Republican,Conservative
1503,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,242,control story,No,No,No,White,White,,Male,Male,18,18,Republican,
1504,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,243,status story,No,No,No,White,White,,Male,Male,18,18,Democrat,
1505,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,244,control story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1506,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,245,status story,Yes,No,No,White,White,,Female,Female,18,18,Republican,Conservative
1507,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,247,no story,No,Yes,No,White,White,,Female,Female,18,18,,
1510,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,250,no story,Yes,No,No,Hispanic/Latino,Hispanic or Latino,,Female,Female,18,18,Republican,Conservative
1511,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,251,no story,Yes,No,No,White,White,,Female,Female,18,18,Republican,Conservative
1515,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,255,status story,No,No,Yes,White,White,,Female,Female,18,18,Republican,
1516,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,256,status story,No,No,Yes,White,White,,Male,Male,18,18,Republican,Conservative
1517,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,257,control story,No,No,No,White,White,,Female,Female,18,18,Republican,
1518,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,258,control story,Yes,No,Yes,White,White,,Female,Female,18,18,Republican,Conservative
1521,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,261,no story,Yes,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Conservative
1523,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,263,status story,No,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1529,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,269,no story,No,Yes,Yes,White,White,,Female,Female,18,18,,
1531,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,271,no story,No,No,No,Black/African-American,Black or African American,,Female,Female,18,18,,
1532,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,272,no story,No,No,No,White,White,,Female,Female,18,18,Republican,Conservative
1533,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,273,status story,Yes,No,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Conservative
1534,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,274,control story,Yes,No,Yes,American Indian/Alaska Native,American Indian or Alaska Native,,Female,Female,18,18,,
1537,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,277,control story,No,No,No,Black/African-American,Black or African American,,Female,Female,18,18,,
1538,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,278,control story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1539,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,279,control story,Yes,Yes,Yes,White,White,,Male,Male,18,18,Republican,Conservative
1540,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,280,no story,Yes,No,Yes,American Indian/Alaska Native,American Indian or Alaska Native,,Female,Female,18,18,,
1545,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,285,no story,No,Yes,,White,White,,Female,Female,18,18,Republican,Conservative
1549,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,289,no story,No,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Liberal
1550,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,290,no story,No,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1552,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,292,no story,No,Yes,No,Hispanic/Latino,Hispanic or Latino,,Female,Female,18,18,Democrat,Liberal
1553,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,293,status story,No,Yes,No,White,White,,Female,Female,18,18,Republican,Conservative
1554,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,294,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,Liberal
1558,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,299,status story,No,No,No,White,White,,Female,Female,18,18,Republican,Liberal
1561,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,302,status story,Yes,No,No,White,White,,Female,Female,18,18,,
1564,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,307,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
1566,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,309,no story,No,Yes,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1567,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,310,status story,Yes,No,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1577,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,320,status story,Yes,Yes,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1580,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,323,status story,Yes,No,No,Black/African-American,Black or African American,,Female,Female,18,18,,Liberal
1584,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,327,no story,No,No,No,White,White,,Male,Male,18,18,Republican,Conservative
1585,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,328,no story,No,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,
1586,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,329,no story,Yes,No,Yes,Other - Write In,Other,,Female,Female,18,18,Democrat,Liberal
1587,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,330,no story,Yes,No,No,White,White,,Female,Female,18,18,Republican,Liberal
1588,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,331,control story,No,Yes,No,White,White,,Female,Female,18,18,Republican,Conservative
1590,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,333,control story,No,Yes,No,White,White,,Female,Female,18,18,Democrat,
1593,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,336,control story,Yes,Yes,Yes,Other - Write In,Other,,Female,Female,18,18,Democrat,Liberal
1598,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,341,no story,No,Yes,Yes,Other - Write In,Other,,Female,Female,18,18,,
1599,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,342,no story,Yes,No,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Liberal
1603,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,346,control story,No,Yes,No,White,White,,Female,Female,18,18,Republican,Conservative
1604,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,347,no story,No,No,No,Black/African-American,Black or African American,,Female,Female,18,18,,
1607,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,350,status story,No,No,No,Other - Write In,Other,,Female,Female,18,18,Republican,
1612,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,355,no story,No,No,No,Black/African-American,Black or African American,,Female,Female,18,18,Democrat,Liberal
1613,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,356,no story,Yes,No,No,White,White,,Female,Female,18,18,Republican,
1615,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,358,control story,Yes,Yes,No,White,White,,Female,Female,18,18,,Conservative
1617,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,360,control story,Yes,No,Yes,Black/African-American,Black or African American,,Female,Female,18,18,,
1619,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,362,control story,Yes,Yes,No,Black/African-American,Black or African American,,Female,Female,18,18,,
1621,16,#18-30,English,USA,11,University of South Carolina - Aiken,lab - groups,364,control story,No,No,No,White,White,,Female,Female,18,18,Republican,
1667,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Male,Male,18,18,,Liberal
1668,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Female,Female,18,18,,Liberal
1677,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,No,,,,Other,Other,18,18,,Liberal
1697,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,No,No,No,,,,Male,Male,18,18,,Conservative
1705,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Female,Female,18,18,,Liberal
1720,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,status story,Yes,Yes,Yes,,,,Female,Female,18,18,,Liberal
1729,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,No,Yes,Yes,,,,Male,Male,18,18,,Liberal
1735,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,Yes,Yes,,,,Female,Female,18,18,,Liberal
1759,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,no story,Yes,Yes,Yes,,,,Male,Male,18,18,,Liberal
1790,15,#18-37,German,Germany,10,University of Kassel,lab - groups,,control story,Yes,No,Yes,,,,Female,Female,18,18,,Conservative
1866,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,No,No,White,White,,Female,Female,18,18,,
1868,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Male,Male,18,18,,
1873,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,No,No,White,White,,Male,Male,18,18,,
1874,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,No,Yes,White,White,,Female,Female,18,18,,
1876,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,No,White,White,,Female,Female,18,18,,
1881,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,White,White,,Male,Male,18,18,,
1882,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Female,Female,18,18,,
1885,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,No,No,White,White,,Female,Female,18,18,,
1887,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,No,No,White,White,,Female,Female,18,18,,
1890,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,No,No,White,White,,Female,Female,18,18,,
1894,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1908,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1922,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
1927,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,No,No,White,White,,Female,Female,18,18,,
1933,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,Yes,No,White,White,,Female,Female,18,18,,
1935,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1936,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,Yes,No,White,White,,Female,Female,18,18,,
1945,3,#19-04,English,USA,5,Concordia College,Online,,no story,Yes,Yes,Yes,White,White,,Female,Female,18,18,,
1947,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,Yes,No,White,White,,Female,Female,18,18,,
1950,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,No,No,White,White,,Female,Female,18,18,,
1952,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,Yes,No,White,White,,Male,Male,18,18,,
1953,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,Yes,No,White,White,,Female,Female,18,18,,
1964,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,No,Yes,White,White,,Female,Female,18,18,,
1966,3,#19-04,English,USA,5,Concordia College,Online,,no story,No,No,Yes,White,White,,Female,Female,18,18,,
1977,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Female,Female,18,18,,
1979,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
1984,3,#19-04,English,USA,5,Concordia College,Online,,status story,Yes,No,No,White,White,,Male,Male,18,18,,
2009,3,#19-04,English,USA,5,Concordia College,Online,,status story,No,Yes,Yes,White,White,,Female,Female,18,18,,
2010,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,chinese,,chinese,Female,Female,18,18,,
2014,14,#19-24,English,UK,9,University of Bristol,Online,,control story,Yes,No,Yes,Welsh,,Welsh,Female,Female,18,18,,
2027,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,Yes,Spanish,,Spanish,Female,Female,18,18,,
2030,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2045,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2053,14,#19-24,English,UK,9,University of Bristol,Lab,,control story,Yes,Yes,Yes,british,,British,Male,Male,18,18,,
2060,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2075,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,British/French,,British/French,Female,Female,18,18,,
2084,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2086,14,#19-24,English,UK,9,University of Bristol,Lab,,control story,Yes,Yes,Yes,kenyan,,kenyan,Female,Female,18,18,,
2096,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,No,Yes,British,,British,Male,Male,18,18,,
2099,14,#19-24,English,UK,9,University of Bristol,Online,,status story,No,Yes,Yes,British,,British,Female,Female,18,18,,
2103,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,British,,British,Male,Male,18,18,,
2111,14,#19-24,English,UK,9,University of Bristol,Online,,no story,No,Yes,Yes,British,,British,Female,Female,18,18,,
2122,14,#19-24,English,UK,9,University of Bristol,Online,,status story,Yes,Yes,No,British,,British,Female,Female,18,18,,
2139,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,No,Yes,BRITISH,,British,Female,Female,18,18,,
2145,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,No,Yes,Yes,mixed,Multiracial,,Female,Female,18,18,,
2200,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,british,,British,Female,Female,18,18,,
2212,14,#19-24,English,UK,9,University of Bristol,Lab,,status story,Yes,Yes,Yes,portuguses,,portuguses,Female,Female,18,18,,
2231,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,No,UK,,UK,Male,Male,18,18,,
2242,14,#19-24,English,UK,9,University of Bristol,Lab,,control story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2256,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,Yes,polish,,polish,Female,Female,18,18,,
2264,14,#19-24,English,UK,9,University of Bristol,Lab,,no story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2268,14,#19-24,English,UK,9,University of Bristol,Lab,,control story,Yes,No,Yes,British,,British,Female,Female,18,18,,
2269,14,#19-24,English,UK,9,University of Bristol,Online,,status story,Yes,No,Yes,British,,British,Female,Female,18,18,,
2284,14,#19-24,English,UK,9,University of Bristol,Lab,,control story,Yes,Yes,Yes,British,,British,Female,Female,18,18,,
2296,13,#19-25,English,Canada,8,Ryerson University,lab - groups,1,status story,Yes,Yes,Yes,None given ,,,Female,Female,18,18,,Liberal
2297,13,#19-25,English,Canada,8,Ryerson University,lab - groups,2,control story,No,No,Yes,None given ,,,Female,Female,18,18,,Liberal
