input_by,input_date,participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon,,2059_Q14_1,2059_Q14_2,2059_Q14_3,2059_Q14_4,2059_Q14_5,2059_Q14_6,2059_Q14_7,2059_Q14_8,2059_Q14_9,2059_Q14_10,2059_Q14_11,2059_Q14_12,2059_Q14_13,2059_Q14_14,2059_Q14_15,2059_Q14_16,2059_Q14_17,2059_Q14_18,2059_Q14_19,2059_Q14_20,2059_ELSA.2...22,2013_Which side of the political spectrum do you most closely align with?,"2013_If you know, what is the socio-economic status of your home?",1830_conservative,1830_conservative_x_status,1830_politicalparty,1832_political_views,liberal8liberal7_political_identity,democrat8democrat7_party_affiliation,military8military7_military,1820_Altruism_1,1820_Altruism_2,1820_Altruism_3,1820_Altruism_4,1820_Altruism_5,1820_Altruism_6,1820_Altruism_7,1820_Altruism_8,1820_Altruism_9,1820_Altruism_10,1820_Altruism_11,1820_Altruism_12,1820_Altruism_13,1820_Altruism_14,1820_Altruism_15,1820_Altruism_16,1820_Altruism_17,1820_Altruism_18,1820_Altruism_19,1820_Altruism_20,1820_Perceived_SES,1820_Env_1,1820_Env_2,1820_Env_3,1820_Env_4,1820_Env_5,1820_Env_6,1820_Env_7,1820_Env_8,1820_Env_9,1820_Env_10,1820_Env_11,1820_Env_12,1820_Env_13,1820_Env_14,1820_Env_15,1820_Env_16,1820_Env_17,1820_Env_18,1820_Env_19,1820_Env_20,1820_Env_21,1820_Env_22,1820_Env_23,1820_Env_24,1820_Nature_Connect,1820_Backpack,1956_HaveJob,1935_AltruismScale,1925_NiceGreenCar,1925_CaringGreenCar,1925_AltruismGreenCar,1925_NiceGreenCleaner,1925_CaringGreenCleaner,1925_AltruismGreenCleaner,1925_NiceGreenDishwasher,1925_CaringGreenDishwasher,1925_AltruismGreenDishwasher,1925_NiceNonGreenCar,1925_CaringNonGreenCar,1925_AltruismNonGreenCar,1925_NiceNonGreenCleaner,1925_CaringNonGreenCleaner,1925_AltruismNonGreenCleaner,1925_NiceNonGreenDishwasher,1925_CaringNonGreenDishwasher,1925_AltruismNonGreenDishwasher,1925_LibCon,1925_Party,1925_Abortion,1925_LimitedGovernment,1925_MilitaryNationalSecurity,1925_Religion,1925_WelfareBenefits,1925_GunOwnership,1925_TraditionalMarriage,1925_TraditionalValues,1925_FiscalResponsibility,1925_Business,1925_FamilyUnit,1925_Patriotism,1925_StoryTest1,1925_StoryTest2,1925_StoryTest3,1925_StoryTest4,1925_HypothesisGuess,1925_FrivolousResponding,1925_ParticipatedBefore,1925_Competitive,1925_MotivatedToCompete,1925_DesireHigherStatus,1925_MotivatedHigherPrestige,1925_Enthusiastic,1925_Excited,1925_Frustrated,1925_Angry,1933_Political,19_24_Politics_1,19_24_Politics_2,19_24_Politics_3,19_24_Politics_4,19_24_Politics_5,19_24_Politics_1Rev,19_24_Politics_4Rev,19_24_Politics1,19_24_Politics2,"18_37_altruism_AL03_01_getmoney ""… that you have won 300€ in total!""",18_37_altruism_share,18_37_share_amount,"18_37_AQ02_01_kauf_allg_Please indicate on a scale from 1 (disagree completely) to 9 (agree completely) how much you agree with the following statements. ""Choosing to buy pro-environmental products is a behavior that is beneficial for the general public.""","18_37_AQ02_02_kauf_nett_""Consumers of pro-environmental products are kinder than consumers of conventional products.""","18_37_AQ02_03_kauf_mitfue_""Consumers of pro-environmental products are more empathetic than consumers of conventional products.""","18_37_AQ02_04_kauf_altru_""Consumers of pro-environmental products are more altruistic than consumers of conventional products.""",18_37_pol.ori_political orientation,2058_Extra.Only,Label: 0 means the participant chose 2 or more nongreen products and were labeled as nongreen. 1 means the participant chose 2 or more green products and were labeled as green.,"Match: Based on the original hypothesis by Griskevicius et al. (2010), it was expected that participants in the control condition would choose more nongreen products and participants in the status condition would choose more green products. Following that, the researchers determined if the condition the participant was in matched with the hypothesized label. In that, 0 means the participants label did not match the condition, and 1 means the participants label did match the condition.",NGN: the rating of the nongreen consumer on how nice they are on a 1 to 9 scale.,NGC: the rating of the nongreen consumer on how caring they are on a 1 to 9 scale.,NGA: the rating of the nongreen consumer on how altruistic they are on a 1 to 9 scale.,XNG: The average of the three trait scores for the nongreen consumer.,GN: the rating of the green consumer on how nice they are on a 1 to 9 scale.,GC: the rating of the green consumer on how caring they are on a 1 to 9 scale.,GA: the rating of the green consumer on how altruistic they are on a 1 to 9 scale.,XG: The average of the three trait scores for the green consumer.
JRW,16-Jan-22,988,1,#18-17,English,USA,1,Adams State University,Lab,115,no story,Yes,Yes,No,White,White,,Male,Male,28,28,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,989,1,#18-17,English,USA,1,Adams State University,Lab,116,no story,No,Yes,Yes,White,White,,Female,Female,20,20,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,990,1,#18-17,English,USA,1,Adams State University,Lab,117,no story,No,Yes,No,other,Other,,Male,Male,20,20,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,991,1,#18-17,English,USA,1,Adams State University,Lab,118,no story,Yes,No,Yes,White,White,,Female,Female,20,20,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,992,1,#18-17,English,USA,1,Adams State University,Lab,119,no story,Yes,Yes,No,White,White,,Female,Female,19,19,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,993,1,#18-17,English,USA,1,Adams State University,Lab,120,no story,Yes,Yes,Yes,White,White,,Female,Female,21,21,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,994,1,#18-17,English,USA,1,Adams State University,Lab,121,no story,Yes,Yes,Yes,White,White,,Female,Female,46,46,Democrat,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,995,1,#18-17,English,USA,1,Adams State University,Lab,122,no story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,996,1,#18-17,English,USA,1,Adams State University,Lab,123,no story,No,No,No,White,White,,Female,Female,24,24,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,997,1,#18-17,English,USA,1,Adams State University,Lab,124,no story,No,Yes,Yes,Black,Black or African American,,Male,Male,22,22,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,998,1,#18-17,English,USA,1,Adams State University,Lab,125,no story,No,Yes,No,White,White,,Male,Male,24,24,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,999,1,#18-17,English,USA,1,Adams State University,Lab,126,no story,No,Yes,No,pacific islander,Native Hawaiian or Pacific Islander,,Male,Male,20,20,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1000,1,#18-17,English,USA,1,Adams State University,Lab,127,no story,No,No,Yes,White,White,,Female,Female,21,21,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1001,1,#18-17,English,USA,1,Adams State University,Lab,128,no story,Yes,Yes,Yes,White,White,,Female,Female,20,20,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1002,1,#18-17,English,USA,1,Adams State University,Lab,129,no story,Yes,Yes,Yes,White,White,,Female,Female,21,21,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1003,1,#18-17,English,USA,1,Adams State University,Lab,130,no story,Yes,Yes,Yes,other,Other,,Male,Male,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1004,1,#18-17,English,USA,1,Adams State University,Lab,131,no story,No,Yes,No,other,Other,,Female,Female,20,20,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1005,1,#18-17,English,USA,1,Adams State University,Lab,132,no story,Yes,No,Yes,White,White,,Female,Female,21,21,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1006,1,#18-17,English,USA,1,Adams State University,Lab,133,no story,No,No,No,White,White,,Female,Female,21,21,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1007,1,#18-17,English,USA,1,Adams State University,Lab,134,no story,No,No,Yes,White,White,,Female,Female,20,20,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1008,1,#18-17,English,USA,1,Adams State University,Lab,135,no story,No,Yes,Yes,Black,Black or African American,,Male,Male,20,20,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1009,1,#18-17,English,USA,1,Adams State University,Lab,136,no story,No,Yes,Yes,White,White,,Female,Female,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1010,1,#18-17,English,USA,1,Adams State University,Lab,137,no story,No,No,No,other,Other,,Female,Female,29,29,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1011,1,#18-17,English,USA,1,Adams State University,Lab,138,control story,Yes,Yes,No,Black,Black or African American,,Male,Male,21,21,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1012,1,#18-17,English,USA,1,Adams State University,Lab,139,control story,No,No,No,White,White,,Male,Male,22,22,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1013,1,#18-17,English,USA,1,Adams State University,Lab,140,control story,No,No,Yes,White,White,,Male,Male,22,22,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1014,1,#18-17,English,USA,1,Adams State University,Lab,141,control story,Yes,No,No,Black,Black or African American,,Male,Male,22,22,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1015,1,#18-17,English,USA,1,Adams State University,Lab,142,control story,Yes,Yes,Yes,White,White,,Male,Male,21,21,Democrat,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,democrat,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1016,1,#18-17,English,USA,1,Adams State University,Lab,143,control story,No,No,Yes,other,Other,,Male,Male,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1017,1,#18-17,English,USA,1,Adams State University,Lab,144,control story,No,No,Yes,White,White,,Female,Female,22,22,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1018,1,#18-17,English,USA,1,Adams State University,Lab,145,control story,No,No,No,White,White,,Male,Male,19,19,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1019,1,#18-17,English,USA,1,Adams State University,Lab,146,control story,Yes,Yes,Yes,other,Other,,other,Other,20,20,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1020,1,#18-17,English,USA,1,Adams State University,Lab,147,control story,No,No,No,White,White,,Male,Male,20,20,Republican,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,republican,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1021,1,#18-17,English,USA,1,Adams State University,Lab,148,control story,No,No,No,White,White,,other,Other,20,20,,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conservative,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1022,1,#18-17,English,USA,1,Adams State University,Lab,149,control story,No,Yes,No,other,Other,,Male,Male,19,19,,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liberal,independent,no military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1023,11,#18-20,English,USA,2,Moravian,Online,R_OPPljIoOYBppVhT,no story,Yes,Yes,No,white,White,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,1,4,3,1,3,3,2,2,1,1,4,3,3,1,2,2,5,3,3,2,2,3,2,2,3,1,3,1,2,4,4,3,1,3,3,3,1,3,3,3,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1024,11,#18-20,English,USA,2,Moravian,Online,R_qJBw8QXooKNiyJP,status story,Yes,Yes,Yes,white,White,,Female,Female,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,2,4,3,1,4,4,4,1,2,3,3,3,3,1,2,4,6,4,4,3,5,3,4,3,3,3,4,2,4,3,4,3,3,4,4,4,3,4,3,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1025,11,#18-20,English,USA,2,Moravian,Online,R_1gtCG8u7w3UDZxn,control story,Yes,Yes,Yes,white,White,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,4,4,1,3,5,4,1,2,3,2,4,5,1,2,3,6,5,5,5,5,5,4,4,4,3,3,4,3,5,5,4,5,4,4,5,3,4,4,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1026,11,#18-20,English,USA,2,Moravian,Online,R_RmnQI1l0lsML2xj,status story,Yes,Yes,Yes,white,White,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,5,3,1,2,4,3,1,2,3,1,4,4,1,2,2,3,4,4,4,4,4,4,4,4,3,4,3,5,4,5,4,5,4,4,5,4,4,3,4,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1027,11,#18-20,English,USA,2,Moravian,Online,R_1CymVwsWtgFkB9j,no story,No,No,No,white,White,,Male,Male,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,2,3,3,2,2,3,1,2,3,3,3,3,6,2,2,2,3,3,3,2,3,3,3,2,3,2,2,3,2,2,2,2,3,3,3,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1028,11,#18-20,English,USA,2,Moravian,Online,R_1ey1fLC0xc9FeNx,no story,Yes,Yes,No,white,White,,Male,Male,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,2,2,2,2,3,3,3,1,1,2,1,1,4,3,3,3,3,2,4,3,5,5,5,4,4,3,5,4,3,4,3,4,3,4,4,3,3,4,3,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1029,11,#18-20,English,USA,2,Moravian,Online,R_2thViDKK1hkLKgq,no story,No,Yes,Yes,white,White,,Female,Female,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,4,2,1,3,4,3,1,3,2,2,3,1,3,2,3,3,4,4,4,4,4,4,,2,3,2,4,4,4,4,4,5,5,4,3,4,4,3,2,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1030,11,#18-20,English,USA,2,Moravian,Online,R_00VjBA39iiiyfm1,no story,Yes,Yes,Yes,white,White,,Male,Male,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,3,1,3,1,3,1,1,2,1,1,2,1,1,1,2,3,2,3,5,5,4,4,3,5,4,2,4,4,4,5,4,5,3,4,3,2,2,4,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1031,11,#18-20,English,USA,2,Moravian,Online,R_2qDHrObQS1giAR1,no story,No,Yes,Yes,black,Black or African American,,Female,Female,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,4,3,3,3,5,3,1,1,1,1,3,1,1,3,2,3,1,2,2,2,1,1,1,4,1,1,1,1,3,4,2,5,1,3,1,1,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1032,11,#18-20,English,USA,2,Moravian,Online,R_3oO7Tita7TdtOZH,status story,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,5,5,5,2,3,5,5,5,2,5,1,3,2,1,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRW,16-Jan-22,1033,11,#18-20,English,USA,2,Moravian,Online,R_O9Jiw2K5r6GI0Yp,status story,No,Yes,Yes,white,White,,Female,Female,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,4,4,1,3,4,4,1,3,3,3,4,2,1,3,3,4,4,4,3,4,5,4,3,2,3,2,3,3,4,4,3,4,3,5,4,2,3,3,3,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
